name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
COUPANG INC,22266T109,57674,3241928,,
APA CORPORATION,03743Q108,57636,1676452,,APA
MORNINGSTAR INC,617700109,57511,186500,,
HELLO GROUP INC,423403104,57244,9218098,,MOMO
TYSON FOODS INC,902494103,57168,973400,,
DNOW INC,67011P100,57153,3760092,,DNOW
FERGUSON PLC NEW,G3421J106,56268,257600,,
GOLD FIELDS LTD,38059T106,55996,3523969,,GFIOF
HUMANA INC,444859102,55891,161200,,HUM
ELDORADO GOLD CORP NEW,284902509,55890,3972269,,
SHOPIFY INC,82509L107,55427,718203,,SHOP
COLLEGIUM PHARMACEUTICAL INC,19459J104,55054,1418198,,
PACIRA BIOSCIENCES INC,695127100,54998,1882197,,
WEC ENERGY GROUP INC,92939U106,54985,669575,,
KIMBERLY-CLARK CORP,494368103,54960,424892,,
HONEYWELL INTL INC,438516106,54597,266000,,
ROYAL GOLD INC,780287108,54381,446442,,RGLD
ENOVA INTL INC,29357K103,54073,860617,,
RINGCENTRAL INC,76680R206,53923,1552200,,
SQUARESPACE INC,85225A107,53836,1477394,,
TELEFONAKTIEBOLAGET LM ERICS,294821608,53329,9678600,,
COTERRA ENERGY INC,127097103,53310,1912109,,
EA SERIES TRUST,02072L565,53230,500000,,
AKAMAI TECHNOLOGIES INC,00971T101,53151,488700,,AKAM
INVESCO ACTIVELY MANAGED ETF,46090A887,53043,1063200,,
FRESHWORKS INC,358054104,53040,2912700,,FRSH
CHURCH & DWIGHT CO INC,171340102,52977,507876,,
REX AMERICAN RES CORP,761624105,52752,898515,,
WORKIVA INC,98139A105,51804,610900,,WK
HOST HOTELS & RESORTS INC,44107P104,51755,2502665,,
S&P GLOBAL INC,78409V104,51574,121222,,SPGI
PEPSICO INC,713448108,51340,293354,,PEP
SPDR SER TR,78468R200,50965,1653100,,
SAREPTA THERAPEUTICS INC,803607100,50525,390278,,
SPDR SER TR,78464A474,50125,1683740,,
SBA COMMUNICATIONS CORP NEW,78410G104,49115,226649,,SBAC
U S SILICA HLDGS INC,90346E103,49001,3948509,,
BELLRING BRANDS INC,07831C103,48982,829778,,
BOX INC,10316T104,48892,1726426,,BXCAP
LIGHT & WONDER INC,80874P109,48748,477500,,
IAMGOLD CORP,450913108,48597,14593600,,IAG
INTERNATIONAL FLAVORS&FRAGRA,459506101,47707,554800,,
SNAP INC,83304A106,47584,4144924,,SNAP
SOUTHERN CO,842587107,47578,663200,,SOMN
CHEMED CORP NEW,16359R103,47455,73926,,CHE
AMERICAN EXPRESS CO,025816109,47358,207993,,AXP
BIOMARIN PHARMACEUTICAL INC,09061G101,47344,542071,,BMRN
SMITH & WESSON BRANDS INC,831754106,47315,2725509,,
UNITED STS LIME & MINERALS I,911922102,46811,157010,,
ASTRAZENECA PLC,046353108,46744,689944,,AZN
STANLEY BLACK & DECKER INC,854502101,46131,471062,,
GODADDY INC,380237107,45917,386900,,GDDY
VONTIER CORPORATION,928881101,45655,1006500,,VNT
MASCO CORP,574599106,45553,577500,,
KYNDRYL HLDGS INC,50155Q100,45478,2090000,,
SUPERNUS PHARMACEUTICALS INC,868459108,45476,1333222,,
INVESCO EXCH TRD SLF IDX FD,46138J841,45245,2157596,,
STATE STR CORP,857477103,45180,584331,,
BUCKLE INC,118440106,44865,1114102,,BKE
JANUS DETROIT STR TR,47103U886,44809,923900,,
INTERNATIONAL SEAWAYS INC,Y41053102,44599,838331,,
INTERACTIVE BROKERS GROUP IN,45841N107,44516,398500,,
NEXTRACKER INC,65290E101,44451,789956,,
QUANEX BLDG PRODS CORP,747619104,44425,1156007,,
UNUM GROUP,91529Y106,44398,827400,,UNMA
APPLOVIN CORP,03831W108,44065,636600,,APP
ABERCROMBIE & FITCH CO,002896207,43916,350400,,
OSCAR HEALTH INC,687793109,43889,2951500,,
HIMS & HERS HEALTH INC,433000106,43847,2834300,,
DOW INC,260557103,43760,755400,,DOW
TRIPADVISOR INC,896945201,43717,1573110,,
FORD MTR CO DEL,345370860,43647,3286709,,
TAKEDA PHARMACEUTICAL CO LTD,874060205,43312,3118200,,TKPHF
ISHARES TR,46436E874,43157,1802701,,
RIO TINTO PLC,767204100,43088,676000,,RTPPF
DILLARDS INC,254067101,43061,91300,,
TFS FINL CORP,87240R107,42796,3407356,,
BROOKFIELD RENEWABLE CORP,11284V105,42769,1740795,,BEPC
ON SEMICONDUCTOR CORP,682189105,42740,581096,,ON
WORKDAY INC,98138H101,42604,156200,,
GRIFFON CORP,398433102,42299,576751,,GFF
MEDTRONIC PLC,G5960L103,41975,481641,,MDT
SCHWAB STRATEGIC TR,808524862,41631,863535,,
STURM RUGER & CO INC,864159108,41626,901976,,RGR
EPAM SYS INC,29414B104,41624,150726,,
BROOKDALE SR LIVING INC,112463104,41449,6270602,,
NIKE INC,654106103,41437,440908,,
CONSOLIDATED EDISON INC,209115104,41418,456100,,ED
ENERPLUS CORP,292766102,41174,2094298,,
EMCOR GROUP INC,29084Q100,41043,117200,,
VANGUARD MUN BD FDS,922907746,40976,809800,,
FRONTDOOR INC,35905A109,40882,1254819,,
IDT CORP,448947507,40741,1077506,,IDT
GENMAB A/S,372303206,40636,1358600,,GNMSF
OTIS WORLDWIDE CORP,68902V107,40621,409200,,OTIS
CASELLA WASTE SYS INC,147448104,40576,410401,,
EPR PPTYS,26884U109,40531,954786,,
SERVICENOW INC,81762P102,40483,53100,,
CLEAR SECURE INC,18467V109,40151,1887700,,
INMODE LTD,M5425M103,40069,1854196,,INMD
ISHARES U S ETF TR,46431W507,40000,792700,,
FAIR ISAAC CORP,303250104,39800,31850,,FICO
BLUE OWL CAPITAL INC,09581B103,39770,2108700,,OWL
RALPH LAUREN CORP,751212101,39730,211600,,RL
WALGREENS BOOTS ALLIANCE INC,931427108,39680,1829400,,
COCA COLA CONS INC,191098102,39581,46763,,
DUKE ENERGY CORP NEW,26441C204,39569,409150,,DUK-PA
ILLINOIS TOOL WKS INC,452308109,39532,147327,,
ISHARES TR,464287457,39500,483000,,
BEACON ROOFING SUPPLY INC,073685109,39400,401957,,
DESCARTES SYS GROUP INC,249906108,39367,430100,,
SNAP ON INC,833034101,39249,132500,,
WELLTOWER INC,95040Q104,39213,419663,,WELL
CHIPMOS TECHNOLOGIES INC,16965P202,39092,1242991,,IMOS
YELP INC,985817105,39018,990300,,YELP
ARISTA NETWORKS INC,040413106,39002,134500,,
DHT HOLDINGS INC,Y2065G121,38769,3371186,,
HONDA MOTOR LTD,438128308,38727,1040200,,
SELECT SECTOR SPDR TR,81369Y506,38696,409869,,
EMBRAER S.A.,29082A107,38660,1451200,,EMBJ
SMARTSHEET INC,83200N103,38600,1002600,,
SOFI TECHNOLOGIES INC,83406F102,38562,5282400,,
NATIONAL HEALTHCARE CORP,635906100,38462,406967,,NHC
HILTON WORLDWIDE HLDGS INC,43300A203,38396,180000,,
ITAU UNIBANCO HLDG S A,465562106,38124,5501274,,
MONDELEZ INTL INC,609207105,38122,544598,,
FIRST CTZNS BANCSHARES INC N,31946M103,37909,23186,,
UNITY SOFTWARE INC,91332U101,37634,1409497,,U
WILLIAMS COS INC,969457100,37450,960985,,
CAMTEK LTD,M20791105,37382,446240,,CAMT
MORGAN STANLEY,617446448,37380,396983,,MS-PQ
RANGE RES CORP,75281A109,37380,1085683,,
TITAN INTL INC ILL,88830M102,37119,2979059,,
CHEWY INC,16679L109,36925,2320855,,
MATCH GROUP INC NEW,57667L107,36856,1015864,,
CAMDEN PPTY TR,133131102,36743,373400,,
IMMUNOCORE HLDGS PLC,45258D105,36712,564800,,
PAR PAC HOLDINGS INC,69888T207,36687,989934,,
HEIDRICK & STRUGGLES INTL IN,422819102,36627,1088140,,
MARATHON OIL CORP,565849106,36551,1289746,,
AMERICA MOVIL SAB DE CV,02390A101,36394,1950359,,
SMITH A O CORP,831865209,36285,405600,,AOS
BARRICK GOLD CORP,067901108,35990,2162771,,
CVR ENERGY INC,12662P108,35909,1006984,,CVI
LIQUIDITY SVCS INC,53635B107,35845,1927129,,
CRA INTL INC,12618T105,35641,238275,,
HF SINCLAIR CORP,403949100,35311,584905,,DINO
HOVNANIAN ENTERPRISES INC,442487401,35110,223715,,HOVNP
DAVITA INC,23918K108,35051,253900,,DVA
DOXIMITY INC,26622P107,35040,1302102,,
GARTNER INC,366651107,34944,73309,,IT
TEEKAY TANKERS LTD,Y8565N300,34527,591112,,TNK
NORTHERN TR CORP,665859104,34474,387698,,
BOISE CASCADE CO DEL,09739D100,34194,222949,,BCC
WASTE CONNECTIONS INC,94106B101,34101,198251,,
UBS GROUP AG,H42097107,33847,1101791,,UBS
PAGERDUTY INC,69553P100,33685,1485238,,
SPDR SER TR,78468R101,33654,1163676,,
WABTEC,929740108,33637,230895,,
VICI PPTYS INC,925652109,33521,1125229,,
NATIONAL BK HLDGS CORP,633707104,33390,925700,,
ENPHASE ENERGY INC,29355A107,33221,274600,,
KANZHUN LIMITED,48553T106,33130,1889900,,
STAR BULK CARRIERS CORP.,Y8162K204,33112,1387200,,SBLK
PNM RES INC,69349H107,32683,868300,,
AVALONBAY CMNTYS INC,053484101,32438,174814,,
AMC ENTMT HLDGS INC,00165C302,32365,8700396,,
AMERICAN AIRLS GROUP INC,02376R102,32250,2101000,,
EQUITY RESIDENTIAL,29476L107,32192,510100,,EQR
PAYCOM SOFTWARE INC,70432V102,32150,161550,,
SHAKE SHACK INC,819047101,32083,308400,,SHAK
LIVERAMP HLDGS INC,53815P108,32050,928978,,
EQUITY LIFESTYLE PPTYS INC,29472R108,31826,494200,,
GRUPO AEROPORTUARIO DEL SURE,40051E202,31826,99869,,
EXPEDITORS INTL WASH INC,302130109,31805,261616,,
RPM INTL INC,749685103,31795,267300,,
MYERS INDS INC,628464109,31685,1367497,,
ITURAN LOCATION AND CONTROL,M6158M104,31469,1125500,,
FRONTLINE PLC,M46528101,31392,1342700,,FRO
RENAISSANCERE HLDGS LTD,G7496G103,31325,133282,,
ENNIS INC,293389102,31314,1526746,,
AMEREN CORP,023608102,31307,423300,,AEE
CABLE ONE INC,12685J105,31269,73900,,
H WORLD GROUP LTD,44332N106,31145,804779,,HWLDF
WARNER BROS DISCOVERY INC,934423104,30909,3540496,,
CAVA GROUP INC,148929102,30864,440600,,
WILLSCOT MOBIL MINI HLDNG CO,971378104,30653,659194,,
TRIP COM GROUP LTD,89677Q107,30645,698212,,
CARNIVAL PLC,14365C103,30631,2079500,,
GEOPARK LTD,G38327105,30578,3185163,,GPRK
MEDIFAST INC,58470H101,30546,797123,,MED
AECOM,00766T100,30501,310977,,ACM
SMUCKER J M CO,832696405,30381,241367,,
PARSONS CORP DEL,70202L102,30368,366100,,PSN
J P MORGAN EXCHANGE TRADED F,46641Q654,30271,596600,,
COCA-COLA FEMSA SAB DE CV,191241108,30259,311304,,
HP INC,40434L105,30123,996800,,HPQ
NEW GOLD INC CDA,644535106,30108,17712064,,
CATALYST PHARMACEUTICALS INC,14888U101,30102,1888427,,
DYNAVAX TECHNOLOGIES CORP,268158201,30089,2424578,,
WHIRLPOOL CORP,963320106,29926,250157,,
HESS MIDSTREAM LP,428103105,29912,827895,,HESM
CHESAPEAKE ENERGY CORP,165167735,29663,333931,,
REGENCY CTRS CORP,758849103,29662,489795,,
OWENS & MINOR INC NEW,690732102,29659,1070350,,
KEYCORP,493267108,29602,1872351,,
V F CORP,918204108,29568,1927500,,VFC
CSX CORP,126408103,29452,794500,,CSX
A10 NETWORKS INC,002121101,29390,2146833,,
FEDEX CORP,31428X106,29359,101328,,FDX
RADWARE LTD,M81873107,29131,1556134,,RDWR
HAVERTY FURNITURE COS INC,419596101,28948,848406,,
UDR INC,902653104,28798,769798,,
VANGUARD MALVERN FDS,922020805,28743,600194,,
ISHARES TR,464288158,28738,274400,,
PERION NETWORK LTD,M78673114,28727,1277870,,PERI
SUNCOKE ENERGY INC,86722A103,28682,2544968,,
AXALTA COATING SYS LTD,G0750C108,28637,832700,,
ROCKET COS INC,77311W101,28493,1958300,,
BANCO DE CHILE,059520106,28472,1278494,,
VISTA ENERGY S.A.B. DE C.V.,92837L109,28196,681400,,
PRIMO WATER CORPORATION,74167P108,28144,1545542,,
MARAVAI LIFESCIENCES HLDGS I,56600D107,27856,3212889,,
CONSTELLATION BRANDS INC,21036P108,27774,102200,,
GRAND CANYON ED INC,38526M106,27542,202202,,
PUBLIC STORAGE,74460D109,27479,94734,,PSA-PS
CHECK POINT SOFTWARE TECH LT,M22465104,27440,167308,,
ARCH RESOURCES INC,03940R107,27406,170446,,
MCCORMICK & CO INC,579780206,27352,356100,,MKC-V
INVESCO EXCH TRADED FD TR II,46138G888,27095,256900,,
COMMERCE BANCSHARES INC,200525103,27077,508958,,
