name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
YUM BRANDS INC,988498101,29128,269256,,YUM
MONDELEZ INTL INC,609207105,28972,494997,,
WELLS FARGO CO NEW,949746101,28921,740223,,
MICROCHIP TECHNOLOGY INC.,595017104,28564,184022,,MCHPP
GRAINGER W W INC,384802104,28423,70893,,
NOVARTIS AG,66987V109,27995,327505,,NVSEF
ISHARES TR,464287168,27891,244443,,
CVS HEALTH CORP,126650100,26858,357016,,CVS
LOCKHEED MARTIN CORP,539830109,26847,72657,,LMT
SPDR SER TR,78464A607,26790,282985,,
ISHARES TR,464287465,26592,350500,,
TESLA INC,88160R101,25880,38747,,
SCHWAB CHARLES CORP,808513105,25724,394661,,SCHW-PJ
GENERAL ELECTRIC CO,369604103,25669,1955009,,GE
BROADCOM INC,11135F101,25645,55309,,AVGO
PHILIP MORRIS INTL INC,718172109,25188,283846,,
BAXTER INTL INC,071813109,25072,297274,,
APPLIED MATLS INC,038222105,24506,183430,,
ISHARES TR,464287689,24106,101614,,
S&P GLOBAL INC,78409V104,24031,68102,,SPGI
THERMO FISHER SCIENTIFIC INC,883556102,24012,52613,,TMO
CITIGROUP INC,172967424,23231,319325,,C-PR
FISERV INC,337738108,22997,193184,,FISV
NETFLIX INC,64110L106,22900,43899,,NFLX
EATON CORP PLC,G29183103,22425,162170,,ETN
UNITED PARCEL SERVICE INC,911312106,21921,128952,,UPS
FLEXSHARES TR,33939L654,21655,462909,,
PAYCHEX INC,704326107,21046,214707,,PAYX
HDFC BANK LTD,40415F101,21016,270513,,HDB
ALTRIA GROUP INC,02209S103,20611,402879,,
ISHARES TR,464287200,20473,51463,,
AUTODESK INC,052769106,19758,71291,,
BECTON DICKINSON & CO,075887109,19619,80686,,BDX
TRUIST FINL CORP,89832Q109,18321,314148,,
WALGREENS BOOTS ALLIANCE INC,931427108,18288,333106,,
CROWN CASTLE INTL CORP NEW,22822V101,17708,102876,,
DOMINION ENERGY INC,25746U109,17636,232174,,
COLGATE PALMOLIVE CO,194162103,17503,222035,,CL
FLEXSHARES TR,33939L845,17277,337837,,
SAP SE,803054204,17227,140300,,SAPGF
ZIMMER BIOMET HOLDINGS INC,98956P102,16927,105740,,
AMERICAN WTR WKS CO INC NEW,030420103,16728,111577,,
SOUTHERN CO,842587107,16582,266760,,SOMN
DUPONT DE NEMOURS INC,26614N102,16446,212810,,
KIMBERLY-CLARK CORP,494368103,16314,117325,,
ISHARES TR,464287598,16205,106930,,
CUMMINS INC,231021106,15798,60969,,CMI
ISHARES TR,464287234,15738,295045,,
DUKE ENERGY CORP NEW,26441C204,15711,162753,,DUK-PA
STRYKER CORPORATION,863667101,15552,63849,,SYK
SYSCO CORP,871829107,15507,196935,,SYY
ALLSTATE CORP,020002101,15391,133948,,ALL-PB
DOW INC,260557103,15343,239954,,DOW
UNILEVER PLC,904767704,14688,263089,,UNLYF
GOLDMAN SACHS GROUP INC,38141G104,14662,44837,,GS-PD
MARSH & MCLENNAN COS INC,571748102,14050,115349,,
TRAVELERS COMPANIES INC,89417E109,14001,93089,,
AON PLC,G0403H108,13968,60701,,AON
MERCADOLIBRE INC,58733R102,13795,9371,,MELI
FLEXSHARES TR,33939L647,13773,515979,,
ZOETIS INC,98978V103,13714,87081,,ZTS
OPENDOOR TECHNOLOGIES INC,683712103,13688,645946,,OPENZ
PNC FINL SVCS GROUP INC,693475105,13552,77257,,
FEDEX CORP,31428X106,13309,46857,,FDX
MORGAN STANLEY,617446448,13295,171197,,MS-PQ
LAUDER ESTEE COS INC,518439104,13160,45245,,
GENERAL DYNAMICS CORP,369550108,13030,71768,,GD
FLEXSHARES TR,33939L829,12996,428920,,
YUM CHINA HLDGS INC,98850P109,12950,218713,,
V F CORP,918204108,12880,161165,,VFC
DBX ETF TR,233051879,12693,328666,,
SERVICENOW INC,81762P102,12412,24819,,
RESMED INC,761152107,12342,63614,,RSMDF
LINCOLN NATL CORP IND,534187109,12333,198064,,
GENERAL MLS INC,370334104,12211,199136,,
PAE INC,69290Y117,12182,4992826,,
STATE STR CORP,857477103,12051,143443,,
WASTE MGMT INC DEL,94106L109,12005,93050,,
FORTIVE CORP,34959J108,11904,168515,,FTV
GILEAD SCIENCES INC,375558103,11877,183764,,
INTUITIVE SURGICAL INC,46120E602,11822,15998,,ISRG
CONOCOPHILLIPS,20825C104,11686,220619,,COP
EBAY INC.,278642103,11602,189446,,EBAY
PROLOGIS INC.,74340W103,11562,109076,,
ROCKWELL AUTOMATION INC,773903109,11362,42803,,
CME GROUP INC,12572Q105,11329,55471,,CME
SCHLUMBERGER LTD,806857108,11214,412444,,
COSTAR GROUP INC,22160N109,11205,13633,,
ACTIVISION BLIZZARD INC,00507V109,11144,119833,,
CIGNA CORP NEW,125523100,11031,45633,,
CARRIER GLOBAL CORPORATION,14448C104,10883,257760,,CARR
SKYWORKS SOLUTIONS INC,83088M102,10812,58925,,
ISHARES TR,464287655,10514,47588,,
SPDR GOLD TR,78463V107,10422,65154,,
ISHARES TR,464287804,10400,95822,,
WEC ENERGY GROUP INC,92939U106,10163,108590,,
BOOKING HOLDINGS INC,09857L108,10123,4345,,BKNG
FERRARI N V,N3167Y103,10070,48116,,
ISHARES TR,46434V423,10062,280056,,
TOYOTA MOTOR CORP,892331307,10048,64385,,
KLA CORP,482480100,10019,30324,,KLAC
FLEXSHARES TR,33939L688,9995,76453,,
METTLER TOLEDO INTERNATIONAL,592688105,9974,8630,,
LULULEMON ATHLETICA INC,550021109,9909,32307,,LULU
VANGUARD INDEX FDS,922908363,9889,27145,,
ISHARES TR,464287648,9882,32860,,
VANGUARD INDEX FDS,922908751,9795,45754,,
SELECT SECTOR SPDR TR,81369Y605,9523,279681,,
DOLLAR TREE INC,256746108,9509,83074,,
ISHARES TR,464287101,9487,52756,,
PALO ALTO NETWORKS INC,697435105,9472,29412,,PANW
XYLEM INC,98419M100,9407,89434,,XYL
ISHARES TR,46435G516,9397,123810,,
SHOPIFY INC,82509L107,9343,8444,,SHOP
NOVO-NORDISK A S,670100205,9159,135855,,
CORNING INC,219350105,9123,209680,,
MICRON TECHNOLOGY INC,595112103,9032,102389,,MU
AFLAC INC,001055102,8961,175096,,AFL
GLAXOSMITHKLINE PLC,37733W105,8883,248900,,
MASCO CORP,574599106,8883,148302,,
BIOGEN INC,09062X103,8822,31535,,BIIB
DARDEN RESTAURANTS INC,237194105,8696,61237,,DRI
CANADIAN PAC RY LTD,13645T100,8600,22675,,
STERIS PLC,G8473T100,8589,45092,,STE
LUMINAR TECHNOLOGIES INC,550424105,8574,352680,,
VANGUARD SCOTTSDALE FDS,92206C730,8336,45009,,
DIAGEO PLC,25243Q205,8331,50731,,DGEAF
ISHARES INC,46434G863,8272,190991,,
OTIS WORLDWIDE CORP,68902V107,8193,119690,,OTIS
BP PLC,055622104,8188,336275,,BPPFF
CADENCE DESIGN SYSTEM INC,127387108,8147,59474,,
CSX CORP,126408103,8122,84238,,CSX
SEMPRA ENERGY,816851109,8092,61038,,
ANTHEM INC,036752103,8068,22476,,
EQUINIX INC,29444U700,8055,11853,,EQIX
METLIFE INC,59156R108,8054,132485,,MET-PF
NUCOR CORP,670346105,7997,99629,,NUE
MARATHON DIGITAL HOLDINGS IN,565788106,7937,165291,,
SONY CORP,835699307,7911,74624,,
TRANSDIGM GROUP INC,893641100,7906,13448,,TDG
ISHARES TR,464289511,7889,118336,,
VANGUARD INDEX FDS,922908611,7796,47075,,
LAM RESEARCH CORP,512807108,7788,13083,,LRCX
ASTRAZENECA PLC,046353108,7772,156309,,AZN
INVESCO QQQ TR,46090E103,7771,24352,,
SANOFI,80105N105,7745,156600,,SNYNF
AMERIPRISE FINL INC,03076C106,7527,32381,,
GLOBAL PMTS INC,37940X102,7487,37142,,
ILLUMINA INC,452327109,7424,19330,,
TOTAL SE,89151E109,7284,156506,,
VANGUARD WORLD FDS,92204A702,7034,19621,,
YATSEN HLDG LTD,985194109,6993,566224,,
PROGRESSIVE CORP,743315103,6841,71546,,
SNAP ON INC,833034101,6711,29086,,
CHARTER COMMUNICATIONS INC N,16119P108,6607,10708,,
FLEXSHARES TR,33939L696,6548,67231,,
PHILLIPS 66,718546104,6450,79102,,PSX
CORTEVA INC,22052L104,6331,135800,,
PARKER-HANNIFIN CORP,701094104,6274,19890,,PH
ALIGN TECHNOLOGY INC,016255101,6239,11521,,ALGN
SHERWIN WILLIAMS CO,824348106,6134,8312,,SHW
ALIBABA GROUP HLDG LTD,01609W102,6093,26873,,
ANSYS INC,03662Q105,6082,17912,,
SELECT SECTOR SPDR TR,81369Y209,6077,52052,,
ROYAL DUTCH SHELL PLC,780259206,6060,154546,,
TE CONNECTIVITY LTD,H84989104,5952,46098,,
FIDELITY NATL INFORMATION SV,31620M106,5951,42325,,
ROYAL BK CDA,780087102,5933,64343,,
ALEXION PHARMACEUTICALS INC,015351109,5918,38701,,
CANADIAN NATL RY CO,136375102,5910,50955,,
GARTNER INC,366651107,5908,32363,,IT
WESTROCK CO,96145D105,5907,113492,,
ISHARES TR,464288273,5905,82190,,
IQVIA HLDGS INC,46266C105,5904,30566,,
SELECT SECTOR SPDR TR,81369Y407,5841,34754,,
MOODYS CORP,615369105,5793,19401,,
KKR & CO INC,48251W104,5770,118119,,
NXP SEMICONDUCTORS N V,N6596X109,5761,28613,,
ENBRIDGE INC,29250N105,5759,158211,,ENBNF
CHUBB LIMITED,H1467J104,5744,36360,,
ROSS STORES INC,778296103,5743,47897,,
TWITTER INC,90184L102,5722,89932,,
DIGITAL RLTY TR INC,253868103,5700,40470,,
JOHNSON CTLS INTL PLC,G51502105,5685,95274,,
QORVO INC,74736K101,5635,30843,,
BEST BUY INC,086516101,5621,48961,,
PRICE T ROWE GROUP INC,74144T108,5578,32503,,TROW
PUBLIC STORAGE,74460D109,5539,22445,,PSA-PS
WAYFAIR INC,94419L101,5416,17208,,W
AGILENT TECHNOLOGIES INC,00846U101,5413,42579,,
XILINX INC,983919101,5395,43543,,
ALCON AG,H01301128,5289,75364,,
VERISK ANALYTICS INC,92345Y106,5285,29912,,
HSBC HLDGS PLC,404280406,5218,179067,,
VANGUARD INDEX FDS,922908538,5210,24278,,
COGNIZANT TECHNOLOGY SOLUTIO,192446102,5160,66046,,
MICROVISION INC DEL,594960304,5160,278181,,
TORONTO DOMINION BK ONT,891160509,5137,78783,,
KELLOGG CO,487836108,5111,80740,,
EXELON CORP,30161N101,5101,116610,,EXC
KANSAS CITY SOUTHERN,485170302,5078,19240,,
XP INC,G98239109,5077,134786,,XP
TRANE TECHNOLOGIES PLC,G8994E103,5072,30634,,TT
DOLLAR GEN CORP NEW,256677105,5055,24947,,
BRITISH AMERN TOB PLC,110448107,5034,129953,,
ADVANCED MICRO DEVICES INC,007903107,4994,63612,,AMD
APTIV PLC,G6095L109,4989,36179,,APTV
MCCORMICK & CO INC,579780206,4979,55846,,MKC-V
AMERISOURCEBERGEN CORP,03073E105,4960,42009,,
OMNICOM GROUP INC,681919106,4960,66894,,OMC
ISHARES TR,464288448,4923,156393,,
BANK NEW YORK MELLON CORP,064058100,4918,103994,,
MCKESSON CORP,58155Q103,4900,25125,,MCK
HP INC,40434L105,4885,153870,,HPQ
CAPITAL ONE FINL CORP,14040H105,4812,37818,,
FISKER INC,33813J106,4741,275307,,
CLOROX CO DEL,189054109,4735,24551,,
EOG RES INC,26875P101,4696,64743,,
SPDR INDEX SHS FDS,78463X863,4692,136208,,
ISHARES TR,464288802,4659,53056,,
SIMON PPTY GROUP INC NEW,828806109,4650,40876,,
GLOBANT S A,L44385109,4581,22067,,
EDWARDS LIFESCIENCES CORP,28176E108,4572,54660,,EW
XCEL ENERGY INC,98389B100,4559,68550,,XELLL
KEYCORP,493267108,4504,225412,,
SYNOPSYS INC,871607107,4504,18176,,SNPS
KEYSIGHT TECHNOLOGIES INC,49338L103,4488,31298,,
DANIMER SCIENTIFIC INC,236272100,4450,117874,,
CHIPOTLE MEXICAN GRILL INC,169656105,4443,3127,,CMG
BOSTON SCIENTIFIC CORP,101137107,4419,114342,,BSX
UBS GROUP AG,H42097107,4415,284282,,UBS
FASTENAL CO,311900104,4379,87089,,FAST
AFFIRM HLDGS INC,00827B106,4376,61873,,
PRUDENTIAL FINL INC,744320102,4363,47893,,
GENERAL MTRS CO,37045V100,4353,75756,,
ROYAL DUTCH SHELL PLC,780259107,4350,118105,,
FLEXSHARES TR,33939L811,4310,181347,,
UBER TECHNOLOGIES INC,90353T100,4304,78951,,
REALTY INCOME CORP,756109104,4297,67666,,O
SQUARE INC,852234103,4256,18744,,
AMPHENOL CORP NEW,032095101,4247,64378,,
CRH PLC,12626K203,4247,90404,,
NORTHROP GRUMMAN CORP,666807102,4191,12949,,
AMERICAN INTL GROUP INC,026874784,4190,90680,,
DOVER CORP,260003108,4144,30220,,DOV
WEYERHAEUSER CO MTN BE,962166104,4141,116314,,
ISHARES TR,464287606,4094,52234,,
VANGUARD WHITEHALL FDS,921946406,4082,40379,,
OZON HLDGS PLC,69269L104,4076,72691,,
HOOKER FURNITURE CORP,439038100,4000,109719,,
ISHARES TR,464288182,3997,43138,,
PRUDENTIAL PLC,74435K204,3982,93276,,PUKPF
VANGUARD INTL EQUITY INDEX F,922042742,3966,40763,,
ALEXANDRIA REAL ESTATE EQ IN,015271109,3937,23962,,
SELECT SECTOR SPDR TR,81369Y852,3937,53695,,
VANGUARD SCOTTSDALE FDS,92206C664,3935,22075,,
BROOKFIELD ASSET MGMT INC,112585104,3929,88298,,
ABB LTD,000375204,3920,128648,,ABLZF
TAKEDA PHARMACEUTICAL CO LTD,874060205,3883,212641,,TKPHF
VULCAN MATLS CO,929160109,3882,23004,,
HEICO CORP NEW,422806208,3861,33990,,HEI-A
MSCI INC,55354G100,3805,9076,,MSCI
CONAGRA BRANDS INC,205887102,3784,100639,,CAG
D R HORTON INC,23331A109,3768,42285,,
MITSUBISHI UFJ FINL GROUP IN,606822104,3764,699695,,
FREEPORT-MCMORAN INC,35671D857,3763,114263,,FCX
RELX PLC,759530108,3761,149503,,RLXXF
VANGUARD WORLD FDS,92204A405,3754,44431,,
CARLYLE GROUP INC,14316J108,3728,101419,,CGABL
NEWMONT CORP,651639106,3701,61400,,
ING GROEP N.V.,456837103,3667,299869,,
BANCO BILBAO VIZCAYA ARGENTA,05946K101,3663,701772,,
CBRE GROUP INC,12504L109,3662,46294,,
SPDR SER TR,78464A847,3661,79995,,
SMITH & NEPHEW PLC,83175M205,3650,96294,,SNNUF
KONINKLIJKE PHILIPS N V,500472303,3643,63876,,
HUMANA INC,444859102,3618,8630,,HUM
ELECTRONIC ARTS INC,285512109,3558,26285,,EA
LABORATORY CORP AMER HLDGS,50540R409,3556,13942,,
VODAFONE GROUP PLC NEW,92857W308,3556,192927,,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,3537,29900,,
CHECK POINT SOFTWARE TECH LT,M22465104,3533,31550,,
SELECT SECTOR SPDR TR,81369Y506,3519,71722,,
CARDINAL HEALTH INC,14149Y108,3506,57712,,CAH
SIERRA BANCORP,82620P102,3502,130686,,BSRR
BROWN FORMAN CORP,115637209,3496,50693,,BF-B
LENNAR CORP,526057104,3486,34439,,
GEVO INC,374396406,3485,355208,,
FIFTH THIRD BANCORP,316773100,3451,92162,,FITB-PK
KRAFT HEINZ CO,500754106,3448,86206,,KHC
RITCHIE BROS AUCTIONEERS,767744105,3447,58865,,
MARRIOTT INTL INC NEW,571903202,3440,23227,,
CONSTELLATION BRANDS INC,21036P108,3437,15074,,
KROGER CO,501044101,3431,95338,,KR
SOUTHWEST AIRLS CO,844741108,3429,56162,,
EVERSOURCE ENERGY,30040W108,3420,39492,,ES
SELECT SECTOR SPDR TR,81369Y704,3414,34682,,
REPUBLIC SVCS INC,760759100,3407,34294,,
STANLEY BLACK & DECKER INC,854502101,3365,16854,,
VALE S A,91912E105,3358,193182,,
ISHARES TR,464287481,3333,32658,,
LKQ CORP,501889208,3303,78025,,LKQ
DESKTOP METAL INC,25058X105,3282,220241,,
MOTOROLA SOLUTIONS INC,620076307,3241,17235,,
MODINE MFG CO,607828100,3230,218703,,
SELECT SECTOR SPDR TR,81369Y886,3217,50241,,
DISCOVER FINL SVCS,254709108,3207,33760,,
FORD MTR CO DEL,345370860,3204,261523,,
WATERS CORP,941848103,3203,11271,,
MARATHON PETE CORP,56585A102,3191,59660,,
ZEBRA TECHNOLOGIES CORPORATI,989207105,3160,6514,,
TELEFLEX INCORPORATED,879369106,3139,7555,,
BARCLAYS PLC,06738E204,3125,305441,,BCLYF
BANK NOVA SCOTIA B C,064149107,3104,49627,,
ARCHER DANIELS MIDLAND CO,039483102,3103,54437,,
VIACOMCBS INC,92556H206,3101,68749,,
SMUCKER J M CO,832696405,3083,24362,,
PRINCIPAL FINANCIAL GROUP IN,74251V102,3080,51367,,
WHITING PETE CORP NEW,966387508,3035,85602,,
SUMITOMO MITSUI FINL GROUP I,86562M209,3010,415227,,
ISHARES TR,464287705,3001,29438,,
VERTEX PHARMACEUTICALS INC,92532F100,2986,13897,,
CINCINNATI FINL CORP,172062101,2953,28644,,
VIATRIS INC,92556V106,2948,211036,,VTRS
EXPEDITORS INTL WASH INC,302130109,2942,27319,,
ROPER TECHNOLOGIES INC,776696106,2942,7294,,ROP
LYONDELLBASELL INDUSTRIES N,N53745100,2941,28269,,
BHP GROUP PLC,05545E209,2917,50409,,
AMERICAN ELEC PWR CO INC,025537101,2885,34056,,
LIGHTSPEED POS INC,53227R106,2880,45857,,
SS&C TECHNOLOGIES HLDGS INC,78467J100,2878,41197,,
BIONANO GENOMICS INC,09075F107,2875,355780,,
HILTON WORLDWIDE HLDGS INC,43300A203,2870,23733,,
ONEOK INC NEW,682680103,2857,56400,,
FIDELITY COVINGTON TRUST,316092600,2848,48296,,
BANCO SANTANDER S.A.,05964H105,2846,829740,,
VANGUARD INDEX FDS,922908553,2838,30890,,
MARTIN MARIETTA MATLS INC,573284106,2829,8423,,
EQUIFAX INC,294429105,2812,15526,,EFX
TRACTOR SUPPLY CO,892356106,2790,15753,,
IDEXX LABS INC,45168D104,2786,5694,,
ANHEUSER BUSCH INBEV SA/NV,03524A108,2781,44249,,
BANK MONTREAL QUE,063671101,2764,31012,,
JACOBS ENGR GROUP INC,469814107,2759,21345,,
MULTIPLAN CORPORATION,62548M100,2756,496519,,
IDEX CORP,45167R104,2751,13141,,
PENTAIR PLC,G7S00T104,2738,43937,,PNR
VANGUARD WORLD FD,921910725,2727,44439,,
WILLIAMS COS INC,969457100,2703,114088,,
PACCAR INC,693718108,2673,28766,,PCAR
SBA COMMUNICATIONS CORP NEW,78410G104,2652,9556,,SBAC
ITAU UNIBANCO HLDG S A,465562106,2647,533688,,
SCORPIO TANKERS INC,Y7542C130,2647,143376,,STNG
BAKER HUGHES COMPANY,05722G100,2645,122416,,
L3HARRIS TECHNOLOGIES INC,502431109,2639,13020,,
DESCARTES SYS GROUP INC,249906108,2628,43151,,
MATCH GROUP INC NEW,57667L107,2624,19097,,
AUTOZONE INC,053332102,2622,1867,,AZO
FLEXSHARES TR,33939L795,2616,46613,,
ADAPTHEALTH CORP,00653Q102,2610,70994,,AHCO
ALLEGION PLC,G0176J109,2589,20609,,ALLE
LI AUTO INC,50202M102,2578,103139,,LAAOF
MONSTER BEVERAGE CORP NEW,61174X109,2578,28303,,MNST
REGENERON PHARMACEUTICALS,75886F107,2577,5446,,
SCHWAB STRATEGIC TR,808524102,2570,26575,,
IHS MARKIT LTD,G47567105,2552,26366,,
TWILIO INC,90138F102,2513,7376,,TWLO
GALLAGHER ARTHUR J & CO,363576109,2501,20046,,
OREILLY AUTOMOTIVE INC,67103H107,2482,4893,,
HCA HEALTHCARE INC,40412C101,2476,13145,,
MANULIFE FINL CORP,56501R106,2449,113907,,
OCUGEN INC,67577C105,2439,359202,,
CANOO INC,13803R102,2428,268931,,
HERSHEY CO,427866108,2382,15058,,HSY
EDISON INTL,281020107,2381,40631,,
ISHARES TR,464287309,2371,36421,,
E2OPEN PARENT HOLDINGS INC,29788T103,2366,237529,,
ISHARES TR,46429B689,2365,32401,,
VUZIX CORP,92921W300,2349,92318,,VUZI
ADVANTAGE SOLUTIONS INC,00791N102,2348,198841,,ADV
PPG INDS INC,693506107,2339,15569,,
HALLIBURTON CO,406216101,2335,108828,,HAL
WORKDAY INC,98138H101,2327,9365,,
BLACKSTONE GROUP INC,09260D107,2319,31114,,
FIRSTSERVICE CORP NEW,33767E202,2317,15633,,FSV
DELTA AIR LINES INC DEL,247361702,2315,47952,,
HENRY SCHEIN INC,806407102,2290,33075,,HSIC
T-MOBILE US INC,872590104,2262,18054,,
REGIONS FINANCIAL CORP NEW,7591EP100,2257,109235,,RF-PF
ISHARES INC,46434G509,2251,69799,,
DENTSPLY SIRONA INC,24906P109,2247,35217,,XRAY
CITRIX SYS INC,177376100,2244,15989,,
OASIS PETROLEUM INC,674215207,2243,37771,,
VANGUARD INDEX FDS,922908595,2241,8160,,
BCE INC,05534B760,2226,49306,,BCPPF
LORDSTOWN MOTORS CORP,54405Q100,2214,188065,,
EASTMAN CHEM CO,277432100,2211,20076,,
SELECT SECTOR SPDR TR,81369Y100,2210,28044,,
FIVE BELOW INC,33829M101,2191,11483,,
KOHLS CORP,500255104,2181,36590,,KSS
SUN CMNTYS INC,866674104,2168,14449,,
BARRICK GOLD CORP,067901108,2156,108907,,
VALERO ENERGY CORP,91913Y100,2153,30069,,
SUNCOR ENERGY INC NEW,867224107,2147,102736,,SU
EQUITY RESIDENTIAL,29476L107,2141,29890,,EQR
VERISIGN INC,92343E102,2134,10739,,
LIBERTY BROADBAND CORP,530307305,2133,14207,,LBRDP
PORCH GROUP INC,733245104,2126,120104,,
SCOTTS MIRACLE-GRO CO,810186106,2123,8666,,SMG
TYSON FOODS INC,902494103,2119,28522,,
FUBOTV INC,35953D104,2109,95330,,FUBO
APPHARVEST INC,03783T103,2092,114310,,
OAK STR HEALTH INC,67181A107,2076,38255,,
BERRY CORP,08579X101,2074,376485,,
JONES LANG LASALLE INC,48020Q107,2074,11584,,JLL
NATIONAL GRID PLC,636274409,2061,34793,,NMKBP
TC ENERGY CORP,87807B107,2057,44953,,TRPRF
HEWLETT PACKARD ENTERPRISE C,42824C109,2051,130281,,
HUNTINGTON BANCSHARES INC,446150104,2029,129043,,
CENTURY CASINOS INC,156492100,2028,197436,,
TEXAS PACIFIC LAND CORPORATI,88262P102,1995,1255,,
ISHARES TR,464287721,1990,22696,,
CNB FINL CORP PA,126128107,1985,80665,,
SHOALS TECHNOLOGIES GROUP IN,82489W107,1969,56620,,
THOMSON REUTERS CORP.,884903709,1952,22289,,
LLOYDS BANKING GROUP PLC,539439109,1946,838886,,LLOBF
